Year,Era,Match_Type,Neutral,Home_Win
1872,1872-1891,Friendly,0,NotWin
1873,1872-1891,Friendly,0,Win
1874,1872-1891,Friendly,0,Win
1875,1872-1891,Friendly,0,NotWin
1876,1872-1891,Friendly,0,Win
1876,1872-1891,Friendly,0,Win
1877,1872-1891,Friendly,0,NotWin
1877,1872-1891,Friendly,0,NotWin
1878,1872-1891,Friendly,0,Win
1878,1872-1891,Friendly,0,Win
1879,1872-1891,Friendly,0,Win
1879,1872-1891,Friendly,0,Win
1879,1872-1891,Friendly,0,NotWin
1880,1872-1891,Friendly,0,Win
1880,1872-1891,Friendly,0,NotWin
1880,1872-1891,Friendly,0,Win
1881,1872-1891,Friendly,0,NotWin
1881,1872-1891,Friendly,0,NotWin
1881,1872-1891,Friendly,0,NotWin
1882,1872-1891,Friendly,0,NotWin
1882,1872-1891,Friendly,0,Win
1882,1872-1891,Friendly,0,Win
1882,1872-1891,Friendly,0,Win
1882,1872-1891,Friendly,0,Win
1883,1872-1891,Friendly,0,Win
1883,1872-1891,Friendly,0,Win
1883,1872-1891,Friendly,0,NotWin
1883,1872-1891,Friendly,0,NotWin
1883,1872-1891,Friendly,0,NotWin
1884,1872-1891,Official,0,NotWin
1884,1872-1891,Official,0,Win
1884,1872-1891,Official,0,NotWin
1884,1872-1891,Official,0,Win
1884,1872-1891,Official,0,NotWin
1884,1872-1891,Official,0,Win
1885,1872-1891,Official,0,Win
1885,1872-1891,Official,0,NotWin
1885,1872-1891,Official,0,Win
1885,1872-1891,Official,0,NotWin
1885,1872-1891,Official,0,NotWin
1885,1872-1891,Official,0,NotWin
1885,1872-1891,Friendly,0,NotWin
1886,1872-1891,Official,0,Win
1886,1872-1891,Official,0,NotWin
1886,1872-1891,Official,0,NotWin
1886,1872-1891,Official,0,NotWin
1886,1872-1891,Official,0,NotWin
1886,1872-1891,Official,0,Win
1886,1872-1891,Friendly,0,Win
1887,1872-1891,Official,0,Win
1887,1872-1891,Official,0,Win
1887,1872-1891,Official,0,Win
1887,1872-1891,Official,0,Win
1887,1872-1891,Official,0,NotWin
1887,1872-1891,Official,0,NotWin
1888,1872-1891,Official,0,Win
1888,1872-1891,Official,0,Win
1888,1872-1891,Official,0,Win
1888,1872-1891,Official,0,NotWin
1888,1872-1891,Official,0,NotWin
1888,1872-1891,Official,0,NotWin
1888,1872-1891,Friendly,0,Win
1889,1872-1891,Official,0,Win
1889,1872-1891,Official,0,Win
1889,1872-1891,Official,0,Win
1889,1872-1891,Official,0,NotWin
1889,1872-1891,Official,0,NotWin
1889,1872-1891,Official,0,NotWin
1890,1872-1891,Official,1,Win
1890,1872-1891,Official,0,NotWin
1890,1872-1891,Official,0,NotWin
1890,1872-1891,Official,0,Win
1890,1872-1891,Official,0,NotWin
1890,1872-1891,Official,0,NotWin
1891,1872-1891,Official,0,Win
1891,1872-1891,Official,0,Win
1891,1872-1891,Official,0,Win
1891,1872-1891,Official,0,NotWin
1891,1872-1891,Official,0,Win
1891,1872-1891,Official,0,Win
1892,1892-1911,Official,0,NotWin
1892,1892-1911,Official,0,NotWin
1892,1892-1911,Official,0,NotWin
1892,1892-1911,Official,0,NotWin
1892,1892-1911,Official,0,Win
1892,1892-1911,Official,0,NotWin
1893,1892-1911,Official,0,Win
1893,1892-1911,Official,0,Win
1893,1892-1911,Official,0,NotWin
1893,1892-1911,Official,0,Win
1893,1892-1911,Official,0,Win
1894,1892-1911,Official,0,Win
1894,1892-1911,Official,0,NotWin
1894,1892-1911,Official,0,NotWin
1894,1892-1911,Official,0,Win
1894,1892-1911,Official,0,NotWin
1894,1892-1911,Official,0,NotWin
1895,1892-1911,Official,0,Win
1895,1892-1911,Official,0,NotWin
1895,1892-1911,Official,0,NotWin
1895,1892-1911,Official,0,NotWin
1895,1892-1911,Official,0,Win
1895,1892-1911,Official,0,Win
1896,1892-1911,Official,0,Win
1896,1892-1911,Official,0,NotWin
1896,1892-1911,Official,0,NotWin
1896,1892-1911,Official,0,Win
1896,1892-1911,Official,0,NotWin
1896,1892-1911,Official,0,Win
1897,1892-1911,Official,0,Win
1897,1892-1911,Official,0,Win
1897,1892-1911,Official,0,NotWin
1897,1892-1911,Official,0,Win
1897,1892-1911,Official,0,Win
1897,1892-1911,Official,0,NotWin
1898,1892-1911,Official,0,NotWin
1898,1892-1911,Official,0,NotWin
1898,1892-1911,Official,0,Win
1898,1892-1911,Official,0,NotWin
1898,1892-1911,Official,0,NotWin
1898,1892-1911,Official,0,NotWin
1899,1892-1911,Official,0,Win
1899,1892-1911,Official,0,Win
1899,1892-1911,Official,0,NotWin
1899,1892-1911,Official,0,Win
1899,1892-1911,Official,0,Win
1899,1892-1911,Official,0,Win
1900,1892-1911,Official,0,Win
1900,1892-1911,Official,0,Win
1900,1892-1911,Official,0,NotWin
1900,1892-1911,Official,0,NotWin
1900,1892-1911,Official,0,NotWin
1900,1892-1911,Official,0,Win
1901,1892-1911,Official,0,Win
1901,1892-1911,Official,0,NotWin
1901,1892-1911,Official,0,Win
1901,1892-1911,Official,0,Win
1901,1892-1911,Official,0,NotWin
1901,1892-1911,Official,0,NotWin
1902,1892-1911,Official,0,NotWin
1902,1892-1911,Official,0,NotWin
1902,1892-1911,Official,0,NotWin
1902,1892-1911,Official,0,Win
1902,1892-1911,Official,0,NotWin
1902,1892-1911,Official,0,NotWin
1902,1892-1911,Friendly,0,NotWin
1902,1892-1911,Friendly,0,Win
1903,1892-1911,Official,0,Win
1903,1892-1911,Official,0,Win
1903,1892-1911,Official,0,NotWin
1903,1892-1911,Official,0,NotWin
1903,1892-1911,Official,0,Win
1903,1892-1911,Official,0,NotWin
1903,1892-1911,Friendly,0,Win
1903,1892-1911,Friendly,0,Win
1903,1892-1911,Friendly,0,NotWin
1903,1892-1911,Friendly,0,Win
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Official,0,NotWin
1904,1892-1911,Friendly,0,Win
1904,1892-1911,Friendly,0,Win
1905,1892-1911,Friendly,0,Win
1905,1892-1911,Official,0,NotWin
1905,1892-1911,Official,0,Win
1905,1892-1911,Official,0,Win
1905,1892-1911,Official,0,Win
1905,1892-1911,Official,0,Win
1905,1892-1911,Official,0,NotWin
1905,1892-1911,Friendly,0,NotWin
1905,1892-1911,Official,0,Win
1905,1892-1911,Official,0,NotWin
1905,1892-1911,Friendly,0,NotWin
1905,1892-1911,Friendly,0,Win
1905,1892-1911,Friendly,0,Win
1905,1892-1911,Friendly,0,NotWin
1905,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Friendly,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Official,0,Win
1906,1892-1911,Official,0,Win
1906,1892-1911,Friendly,0,NotWin
1906,1892-1911,Friendly,0,Win
1906,1892-1911,Friendly,0,NotWin
1906,1892-1911,Friendly,0,NotWin
1906,1892-1911,Official,0,NotWin
1906,1892-1911,Friendly,0,NotWin
1906,1892-1911,Official,0,Win
1906,1892-1911,Friendly,0,Win
1907,1892-1911,Official,0,Win
1907,1892-1911,Official,0,NotWin
1907,1892-1911,Official,0,Win
1907,1892-1911,Official,0,Win
1907,1892-1911,Official,0,NotWin
1907,1892-1911,Official,1,NotWin
1907,1892-1911,Official,0,NotWin
1907,1892-1911,Official,0,NotWin
1907,1892-1911,Friendly,0,Win
1907,1892-1911,Friendly,0,NotWin
1907,1892-1911,Friendly,0,NotWin
1907,1892-1911,Friendly,0,Win
1907,1892-1911,Friendly,0,NotWin
1907,1892-1911,Friendly,0,Win
1907,1892-1911,Friendly,0,Win
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Official,0,Win
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Official,1,Win
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Friendly,0,NotWin
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Official,0,Win
1908,1892-1911,Official,0,NotWin
1908,1892-1911,Official,1,NotWin
1908,1892-1911,Official,1,Win
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,Win
1908,1892-1911,Friendly,0,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,NotWin
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Official,1,Win
1909,1892-1911,Official,0,Win
1909,1892-1911,Friendly,0,Win
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Friendly,0,Win
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Friendly,0,Win
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Friendly,0,NotWin
1909,1892-1911,Official,0,Win
1909,1892-1911,Official,0,NotWin
1909,1892-1911,Official,0,Win
1909,1892-1911,Friendly,0,NotWin
1910,1892-1911,Official,0,NotWin
1910,1892-1911,Official,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Official,0,NotWin
1910,1892-1911,Official,0,Win
1910,1892-1911,Official,0,Win
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Official,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Official,0,Win
1910,1892-1911,Official,0,NotWin
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,1,NotWin
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Official,0,Win
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Friendly,0,NotWin
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Friendly,0,Win
1910,1892-1911,Official,0,NotWin
1910,1892-1911,Official,0,NotWin
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Official,0,Win
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Official,0,Win
1911,1892-1911,Official,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Official,0,Win
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Official,0,Win
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Official,0,NotWin
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Official,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,NotWin
1911,1892-1911,Official,0,Win
1911,1892-1911,Friendly,0,Win
1911,1892-1911,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Official,0,Win
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,0,Win
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Friendly,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Official,1,Win
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Official,0,Win
1912,1912-1931,Official,0,Win
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Official,0,NotWin
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,NotWin
1912,1912-1931,Friendly,0,Win
1912,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Official,0,NotWin
1913,1912-1931,Official,0,Win
1913,1912-1931,Official,0,Win
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Official,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Official,0,NotWin
1913,1912-1931,Official,0,Win
1913,1912-1931,Official,1,Win
1913,1912-1931,Official,0,Win
1913,1912-1931,Official,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Official,0,Win
1913,1912-1931,Official,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Official,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,NotWin
1913,1912-1931,Official,0,Win
1913,1912-1931,Friendly,0,Win
1913,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Official,1,Win
1914,1912-1931,Official,0,Win
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Official,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Official,0,Win
1914,1912-1931,Official,0,Win
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Official,0,NotWin
1914,1912-1931,Friendly,0,NotWin
1914,1912-1931,Friendly,0,Win
1914,1912-1931,Friendly,0,NotWin
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,NotWin
1915,1912-1931,Friendly,0,NotWin
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Official,0,NotWin
1915,1912-1931,Official,0,Win
1915,1912-1931,Friendly,0,NotWin
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,NotWin
1915,1912-1931,Official,0,NotWin
1915,1912-1931,Official,0,Win
1915,1912-1931,Official,0,Win
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,Win
1915,1912-1931,Friendly,0,NotWin
1915,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Official,1,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Official,0,Win
1916,1912-1931,Official,1,NotWin
1916,1912-1931,Official,0,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Official,1,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Official,0,NotWin
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Official,0,Win
1916,1912-1931,Official,0,NotWin
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Friendly,0,NotWin
1916,1912-1931,Official,0,NotWin
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,Win
1916,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Official,0,NotWin
1917,1912-1931,Official,0,NotWin
1917,1912-1931,Official,1,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Official,0,NotWin
1917,1912-1931,Official,0,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Official,0,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Official,0,Win
1917,1912-1931,Official,1,Win
1917,1912-1931,Official,1,Win
1917,1912-1931,Friendly,0,Win
1917,1912-1931,Friendly,0,Win
1917,1912-1931,Official,0,Win
1917,1912-1931,Official,1,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Official,0,Win
1917,1912-1931,Friendly,0,Win
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,NotWin
1917,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,NotWin
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Official,0,NotWin
1918,1912-1931,Official,0,Win
1918,1912-1931,Official,0,NotWin
1918,1912-1931,Official,0,Win
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Official,0,NotWin
1918,1912-1931,Official,0,Win
1918,1912-1931,Friendly,0,NotWin
1918,1912-1931,Friendly,0,Win
1918,1912-1931,Friendly,0,NotWin
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Official,1,NotWin
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Official,1,NotWin
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Official,1,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,1,Win
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Official,0,Win
1919,1912-1931,Official,0,NotWin
1919,1912-1931,Friendly,0,Win
1919,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,1,NotWin
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Friendly,1,Win
1920,1912-1931,Official,1,Win
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Official,1,NotWin
1920,1912-1931,Official,1,NotWin
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Official,1,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Official,0,NotWin
1920,1912-1931,Friendly,0,NotWin
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Official,0,Win
1920,1912-1931,Friendly,0,Win
1920,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Official,0,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Official,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Official,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,1,NotWin
1921,1912-1931,Official,1,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,1,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Official,1,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Official,1,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Official,0,NotWin
1921,1912-1931,Official,1,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Official,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,NotWin
1921,1912-1931,Friendly,0,Win
1921,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Official,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Official,0,Win
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Official,0,Win
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Official,0,Win
1922,1912-1931,Official,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Official,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Official,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,Win
1922,1912-1931,Friendly,0,NotWin
1922,1912-1931,Friendly,0,Win
